시설번호,시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,설치연도,출수압력,관할기관명,관할기관전화번호,데이터기준일자,제공기관코드,제공기관명
가파7호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 대정읍 가파로 241,제주특별자치도 서귀포시 대정읍 가파리 205,33.1745769001,126.2714638161,가파도 교회 표지석 앞,대정119안전센터,Y,2020,3.0,서부소방서,064-795-0130,2024-02-07,1661000,소방청
가파6호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 가파로 271번길 10-14,제주특별자치도 서귀포시 대정읍 가파리 384,33.1725160097,126.2672757289,해안도로변,대정119안전센터,Y,2020,2.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
가파5호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 가파로 271번길 9,제주특별자치도 서귀포시 대정읍 가파리 370,33.1728090015,126.2687419795,상동포구 남서측 500m 지점,대정119안전센터,Y,2010,1.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
가파4호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 가파로 67번길 50,제주특별자치도 서귀포시 대정읍 가파리 282,33.1697180993,126.2709012917,KT 가파도분기국사 옆,대정119안전센터,Y,2010,1.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
가파3호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 가파로 67번길 10,제주특별자치도 서귀포시 대정읍 가파리 69-2,33.1665680832,126.2730421779,가파지역대 사무실앞,대정119안전센터,Y,2008,1.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
가파2호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 가파로 67번길 92,제주특별자치도 서귀포시 대정읍 가파리 240,33.1731908955,126.2696802,,대정119안전센터,Y,2007,3.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
가파1호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 가파로 67번길 1,제주특별자치도 서귀포시 대정읍 가파리 561-1,33.1658683771,126.2733123154,가파도 해물짬뽕 앞,대정119안전센터,Y,2002,1.3,서부소방서,064-795-0130,2024-02-07,1661000,소방청
동일8호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 암반수마농로 362,제주특별자치도 서귀포시 대정읍 동일리 241,33.2597272183,126.2402584231,별빛농장 맞은편,대정119안전센터,Y,2015,3.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
동일7호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 암반수마농로 287,제주특별자치도 서귀포시 대정읍 동일리 454,33.2540268023,126.2380186212,대정종축장 앞,대정119안전센터,Y,2013,3.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
동일6호,1,제주특별자치도,서귀포시,50130,,제주특별자치도 서귀포시 대정읍 동일리 2618-6,33.2313980866,126.2433704749,대정119센터에서 서귀포방면 500m,대정119안전센터,Y,2013,3.0,서부소방서,064-795-0130,2024-02-07,1661000,소방청
동일5호,1,제주특별자치도,서귀포시,50130,,제주특별자치도 서귀포시 대정읍 동일리 206-3,33.2611196908,126.2447701702,가시악축산 입구,대정119안전센터,Y,2003,2.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
동일4호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 암반수마농로 259,제주특별자치도 서귀포시 대정읍 동일리 1662,33.25179911,126.2382541339,피그랜드 맞은편,대정119안전센터,Y,2003,2.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
동일3호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 암반수마농로 328,제주특별자치도 서귀포시 대정읍 동일리 303-1,33.25768711,126.2384211,동일 2리사무소 동쪽 삼거리,대정119안전센터,Y,1991,3.0,서부소방서,064-795-0130,2024-02-07,1661000,소방청
동일2호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 동일하모로 111,제주특별자치도 서귀포시 대정읍 동일리 2855-1,33.2280404515,126.2439731,동일1리사무소 동측 100m,대정119안전센터,Y,1974,3.0,서부소방서,064-795-0130,2024-02-07,1661000,소방청
동일1호,1,제주특별자치도,서귀포시,50130,,제주특별자치도 서귀포시 대정읍 동일리 2988-15,33.2258598469,126.2470721033,송악도서관 입구 삼거리,대정119안전센터,Y,1993,3.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
일과9호,1,제주특별자치도,서귀포시,50130,,제주특별자치도 서귀포시 대정읍 일과리 1350-1,33.2411756787,126.2329999324,대수동에서 서림방면 200m 지점,대정119안전센터,Y,2013,3.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
일과8호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 일주서로 2717,제주특별자치도 서귀포시 대정읍 일과리 136,33.2325148792,126.2408553767,대정119센터 청사 내,대정119안전센터,Y,2021,1.2,서부소방서,064-795-0130,2024-02-07,1661000,소방청
일과7호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 일주서로 3000번길 137-9,제주특별자치도 서귀포시 대정읍 일과리 551-5,33.2578154229,126.2278274243,제주인제주 앞,대정119안전센터,Y,2009,1.2,서부소방서,064-795-0130,2024-02-07,1661000,소방청
일과6호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 일주서로 3000번길 155-13,제주특별자치도 서귀포시 대정읍 일과리 551-11,33.2583086893,126.2291057173,화송산업 앞,대정119안전센터,Y,2009,1.3,서부소방서,064-795-0130,2024-02-07,1661000,소방청
일과5호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 일주서로 3000번길 145,제주특별자치도 서귀포시 대정읍 일과리 551-13,33.2580749224,126.2295162116,수출육가공공장 입구,대정119안전센터,Y,1991,1.2,서부소방서,064-795-0130,2024-02-07,1661000,소방청
일과4호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 일주서로3000번길 125,제주특별자치도 서귀포시 대정읍 일과리 551-6,33.25669941,126.2275095522,화성포장산업 앞,대정119안전센터,Y,1991,1.2,서부소방서,064-795-0130,2024-02-07,1661000,소방청
일과3호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 서림중앙로 50,제주특별자치도 서귀포시 대정읍 일과리 1580-3,33.24687711,126.2253434674,일과 2리 어민회관 앞,대정119안전센터,Y,2021,2.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
일과2호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 암반수마농로 60-1,제주특별자치도 서귀포시 대정읍 일과리 229,33.2345054402,126.2429811,,대정119안전센터,Y,2010,4.0,서부소방서,064-795-0130,2024-02-07,1661000,소방청
일과1호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 일과로 13번길 14,제주특별자치도 서귀포시 대정읍 일과리 81,33.2334022985,126.2425502143,일과리 사거리 앞,대정119안전센터,Y,1970,2.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
무릉7호,1,제주특별자치도,서귀포시,50130,,제주특별자치도 서귀포시 대정읍 무릉리 9-1,33.29345311,126.2561861,비닐하우스 인근,대정119안전센터,Y,2011,4.2,서부소방서,064-795-0130,2024-02-07,1661000,소방청
무릉6호,1,제주특별자치도,서귀포시,50130,,제주특별자치도 서귀포시 대정읍 무릉리 3605-3,33.2670060654,126.1957353313,1132번 도로상,대정119안전센터,Y,2014,3.2,서부소방서,064-795-0130,2024-02-07,1661000,소방청
무릉5호,1,제주특별자치도,서귀포시,50130,,제주특별자치도 서귀포시 대정읍 무릉리 322-1,33.276575034,126.2436582822,인향동 버스정류소,대정119안전센터,Y,2005,2.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
무릉4호,1,제주특별자치도,서귀포시,50130,,제주특별자치도 서귀포시 대정읍 무릉리 1004-3,33.280483792,126.2268771564,평지동 버스정류소 앞,대정119안전센터,Y,2011,3.0,서부소방서,064-795-0130,2024-02-07,1661000,소방청
무릉3호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 중산간서로 2880,제주특별자치도 서귀포시 대정읍 무릉리 616-15,33.2748505643,126.2339523308,무릉보건진료소 맞은편,대정119안전센터,Y,1995,3.0,서부소방서,064-795-0130,2024-02-07,1661000,소방청
무릉2호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 서삼중로 106,제주특별자치도 서귀포시 대정읍 무릉리 2802,33.2728251872,126.2014268777,무릉초·중학교 앞,대정119안전센터,Y,1993,3.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
무릉1호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 서삼중로 83,제주특별자치도 서귀포시 대정읍 무릉리 2895-2,33.2704104758,126.2029661811,21세기 만물상 인근,대정119안전센터,Y,1978,3.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
신도4호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 신도리 1606-1,제주특별자치도 서귀포시 대정읍 신도리 1606-1,33.2744391167,126.1887956372,사거리 내,대정119안전센터,Y,2022,5.0,서부소방서,064-795-0130,2024-02-07,1661000,소방청
신도3호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 신도리 1797-1,제주특별자치도 서귀포시 대정읍 신도리 1797-1,33.2844589778,126.1872835578,신도3교차로,대정119안전센터,Y,2014,2.9,서부소방서,064-795-0130,2024-02-07,1661000,소방청
신도2호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 도원로 52,제주특별자치도 서귀포시 대정읍 신도리 2566-1,33.2774099251,126.1756134304,신도보건진료소 동측 120m,대정119안전센터,Y,1999,3.2,서부소방서,064-795-0130,2024-02-07,1661000,소방청
신도1호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 도원로 215,제주특별자치도 서귀포시 대정읍 신도리 1381-12,33.2782654209,126.1914217227,신도1리 복지회관 입구 사거리,대정119안전센터,Y,2015,2.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
영락3호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 영락리 591-1,제주특별자치도 서귀포시 대정읍 전세비로 8,33.24307731,126.2124295,삼거리 앞,대정119안전센터,Y,2017,2.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
영락2호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 일주서로 3128,제주특별자치도 서귀포시 대정읍 영락리 1288-15,33.25735271,126.2105144075,횡단보도 앞,대정119안전센터,Y,2014,2.1,서부소방서,064-795-0130,2024-02-07,1661000,소방청
영락1호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 삼통로 34-1,제주특별자치도 서귀포시 대정읍 영락리 891-1,33.2572671246,126.2135086238,전봇대 아래,대정119안전센터,Y,1991,2.0,서부소방서,064-795-0130,2024-02-07,1661000,소방청
하모32호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 하모중앙로 6,제주특별자치도 서귀포시 대정읍 하모리 1450,33.2277263019,126.2522992338,대정휴먼시아 102동 도로변,대정119안전센터,Y,2011,3.0,서부소방서,064-795-0130,2024-02-07,1661000,소방청
하모31호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 하모항구로 36,제주특별자치도 서귀포시 대정읍 하모리 770-28,33.2172470845,126.2497778603,동부수산 앞,대정119안전센터,Y,2010,3.0,서부소방서,064-795-0130,2024-02-07,1661000,소방청
하모30호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 신영로 36번길 46,제주특별자치도 서귀포시 대정읍 하모리 1089-45,33.21913511,126.2477567898,하모 해녀탈의장 앞,대정119안전센터,Y,2010,3.0,서부소방서,064-795-0130,2024-02-07,1661000,소방청
하모29호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 최남단해안로 30번길 17-5,제주특별자치도 서귀포시 대정읍 하모리 2129-5,33.2176008817,126.2508259385,행복한빌 맞은편,대정119안전센터,Y,2002,3.0,서부소방서,064-795-0130,2024-02-07,1661000,소방청
하모28호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 최남단해안로 51,제주특별자치도 서귀포시 대정읍 하모리 2136-4,33.2159838852,126.2527533057,명궁식당 앞,대정119안전센터,Y,2002,3.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
하모27호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 최남단해안로 44,제주특별자치도 서귀포시 대정읍 하모리 2133-5,33.21666611,126.2521122472,코자호텔 앞,대정119안전센터,Y,2018,3.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
하모26호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 최남단해안로 3,제주특별자치도 서귀포시 대정읍 하모리 2148,33.2178721968,126.2522831,어전횟집 맞은편,대정119안전센터,Y,2002,3.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
하모25호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 최남단해안로 22,제주특별자치도 서귀포시 대정읍 하모리 2126-4,33.21852411,126.2519436354,바빈스 커피 앞,대정119안전센터,Y,2002,3.5,서부소방서,064-795-0130,2024-02-07,1661000,소방청
하모24호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 최남단해안로 13,제주특별자치도 서귀포시 대정읍 하모리 2143-3,33.21951811,126.2523902036,홍마트 앞,대정119안전센터,Y,2002,4.0,서부소방서,064-795-0130,2024-02-07,1661000,소방청
하모23호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 대정읍 신영로 59,제주특별자치도 서귀포시 대정읍 하모리 1070-11,33.2209084839,126.2493650514,오일시장 입구,대정119안전센터,Y,2004,3.0,서부소방서,064-795-0130,2024-02-07,1661000,소방청
